RegionHex,Log-Likelihood,Likelihood
0x7f21,-12.7169,2.99999E-06
0x5b1b,-12.7174,2.9985E-06
0x3d81,-12.7178,2.9973E-06
0x0b94,-12.7178,2.9973E-06
0x716e,-12.7184,2.9955E-06
0x4d1b,-12.7192,2.9931E-06
0x4476,-12.7192,2.9931E-06
0x456c,-12.7195,2.9922E-06
0x737b,-12.7196,2.99191E-06
0x7e16,-12.7196,2.99191E-06
0x4896,-12.72,2.99071E-06
0x2eb4,-12.7201,2.99041E-06
0x6c9c,-12.7203,2.98981E-06
0x2bd1,-12.7204,2.98951E-06
0x4375,-12.7208,2.98832E-06
0x6afa,-12.7212,2.98712E-06
0x4afb,-12.7223,2.98384E-06
0x562f,-12.7223,2.98384E-06
0x5f16,-12.7225,2.98324E-06
0x1bae,-12.7227,2.98265E-06
0x7d3a,-12.7233,2.98086E-06
0x7257,-12.7243,2.97788E-06
0x7886,-12.7247,2.97669E-06
0x1d81,-12.7247,2.97669E-06
0x6264,-12.7255,2.97431E-06
0x734b,-12.7256,2.97401E-06
0x525c,-12.7263,2.97193E-06
0x4a9e,-12.7263,2.97193E-06
0x6257,-12.7266,2.97104E-06
0x6d4b,-12.7268,2.97044E-06
0x78a9,-12.727,2.96985E-06
0x5b38,-12.7273,2.96896E-06
0x7738,-12.7276,2.96807E-06
0x0dd1,-12.7279,2.96718E-06
0x68f3,-12.7279,2.96718E-06
0x634b,-12.7279,2.96718E-06
0x59bf,-12.728,2.96688E-06
0x5cbc,-12.7281,2.96658E-06
0x2ea7,-12.7283,2.96599E-06
0x07a5,-12.7283,2.96599E-06
0x425c,-12.7286,2.9651E-06
0x1ecb,-12.7292,2.96332E-06
0x6f2d,-12.7296,2.96214E-06
0x7222,-12.7298,2.96154E-06
0x7c8a,-12.73,2.96095E-06
0x43fa,-12.7305,2.95947E-06
0x597a,-12.7306,2.95918E-06
0x585a,-12.7311,2.9577E-06
0x07a0,-12.7312,2.9574E-06
0x6476,-12.7312,2.9574E-06
0x17b5,-12.7313,2.9571E-06
0x6dbb,-12.7314,2.95681E-06
0x656c,-12.7315,2.95651E-06
0x4898,-12.7316,2.95622E-06
0x5e0d,-12.732,2.95504E-06
0x6e1f,-12.7321,2.95474E-06
0x5167,-12.7322,2.95444E-06
0x49e9,-12.7325,2.95356E-06
0x13a6,-12.7326,2.95326E-06
0x6a2e,-12.7327,2.95297E-06
0x6375,-12.7327,2.95297E-06
0x5726,-12.7334,2.9509E-06
0x7328,-12.7337,2.95002E-06
0x3bc5,-12.7339,2.94943E-06
0x3ff3,-12.7342,2.94854E-06
0x6afb,-12.7342,2.94854E-06
0x70b3,-12.7344,2.94795E-06
0x7626,-12.7346,2.94736E-06
0x4a74,-12.7346,2.94736E-06
0x569f,-12.7354,2.94501E-06
0x5480,-12.7361,2.94294E-06
0x772c,-12.7362,2.94265E-06
0x52b9,-12.7368,2.94089E-06
0x506c,-12.737,2.9403E-06
0x469f,-12.7377,2.93824E-06
0x725c,-12.7382,2.93677E-06
0x4480,-12.7384,2.93618E-06
0x50eb,-12.7385,2.93589E-06
0x5771,-12.7387,2.9353E-06
0x7396,-12.7388,2.93501E-06
0x55a8,-12.7396,2.93266E-06
0x4e2a,-12.7399,2.93178E-06
0x625c,-12.7405,2.93002E-06
0x5496,-12.7406,2.92973E-06
0x72bb,-12.7408,2.92914E-06
0x6396,-12.7411,2.92827E-06
0x4f01,-12.7413,2.92768E-06
0x1be5,-12.7414,2.92739E-06
0x63fa,-12.7425,2.92417E-06
0x797a,-12.7426,2.92388E-06
0x427e,-12.7427,2.92358E-06
0x4496,-12.7429,2.923E-06
0x785a,-12.7431,2.92242E-06
0x6eb9,-12.7434,2.92154E-06
0x55a3,-12.7435,2.92125E-06
0x43fb,-12.7436,2.92095E-06
0x7167,-12.7442,2.9192E-06
0x69e9,-12.7444,2.91862E-06
0x3980,-12.7446,2.91804E-06
0x58b8,-12.7454,2.9157E-06
0x689a,-12.7455,2.91541E-06
0x0bcb,-12.7458,2.91454E-06
0x6a74,-12.7466,2.91221E-06
0x417f,-12.7466,2.91221E-06
0x36b4,-12.7468,2.91162E-06
0x27a0,-12.7476,2.90929E-06
0x5e0c,-12.7478,2.90871E-06
0x4a08,-12.7481,2.90784E-06
0x32e0,-12.7483,2.90726E-06
0x5739,-12.7483,2.90726E-06
0x5b70,-12.7486,2.90639E-06
0x588b,-12.7486,2.90639E-06
0x71a9,-12.7487,2.9061E-06
0x5f11,-12.7489,2.90551E-06
0x706c,-12.7489,2.90551E-06
0x40a5,-12.749,2.90522E-06
0x5a71,-12.7493,2.90435E-06
0x7d8e,-12.7494,2.90406E-06
0x4d51,-12.7495,2.90377E-06
0x3bf1,-12.7499,2.90261E-06
0x5742,-12.75,2.90232E-06
0x44b7,-12.75,2.90232E-06
0x55d9,-12.7501,2.90203E-06
0x699e,-12.7504,2.90116E-06
0x70eb,-12.7504,2.90116E-06
0x7771,-12.7506,2.90058E-06
0x4889,-12.7508,2.9E-06
0x1980,-12.7516,2.89768E-06
0x40a0,-12.7519,2.89681E-06
0x515c,-12.7521,2.89623E-06
0x4742,-12.7523,2.89565E-06
0x45d9,-12.7524,2.89536E-06
0x60b1,-12.7532,2.89305E-06
0x0fe4,-12.7532,2.89305E-06
0x78a7,-12.7534,2.89247E-06
0x415c,-12.7544,2.88958E-06
0x5329,-12.7544,2.88958E-06
0x3f98,-12.7547,2.88871E-06
0x1ed2,-12.7547,2.88871E-06
0x627e,-12.7547,2.88871E-06
0x36a7,-12.755,2.88785E-06
0x63fb,-12.7555,2.8864E-06
0x16e3,-12.7555,2.8864E-06
0x772d,-12.7563,2.88409E-06
0x0fa3,-12.7568,2.88265E-06
0x1df1,-12.7574,2.88092E-06
0x4c88,-12.7575,2.88063E-06
0x2ba7,-12.7575,2.88063E-06
0x4987,-12.7578,2.87977E-06
0x3db5,-12.7579,2.87948E-06
0x5e3f,-12.7579,2.87948E-06
0x59be,-12.7581,2.87891E-06
0x617f,-12.7586,2.87747E-06
0x7593,-12.7588,2.87689E-06
0x0fd4,-12.7589,2.8766E-06
0x3ac4,-12.7589,2.8766E-06
0x722e,-12.7594,2.87517E-06
0x36e2,-12.7597,2.8743E-06
0x7181,-12.76,2.87344E-06
0x5176,-12.7605,2.87201E-06
0x7b70,-12.7605,2.87201E-06
0x3b88,-12.7608,2.87114E-06
0x7e00,-12.7609,2.87086E-06
0x6593,-12.7611,2.87028E-06
0x7a71,-12.7612,2.87E-06
0x6d51,-12.7614,2.86942E-06
0x3ff2,-12.7615,2.86913E-06
0x1f98,-12.7616,2.86885E-06
0x5c86,-12.7618,2.86827E-06
0x7742,-12.762,2.8677E-06
0x5a28,-12.762,2.8677E-06
0x75d9,-12.7621,2.86741E-06
0x54ea,-12.7621,2.86741E-06
0x6181,-12.7623,2.86684E-06
0x26a4,-12.7626,2.86598E-06
0x7e17,-12.7628,2.86541E-06
0x1d95,-12.7633,2.86398E-06
0x7b01,-12.7633,2.86398E-06
0x2f96,-12.7637,2.86283E-06
0x78ba,-12.7637,2.86283E-06
0x6aa8,-12.7638,2.86254E-06
0x1fb7,-12.7639,2.86226E-06
0x715c,-12.764,2.86197E-06
0x6742,-12.7643,2.86111E-06
0x65d9,-12.7644,2.86083E-06
0x6d19,-12.7649,2.8594E-06
0x594a,-12.7651,2.85882E-06
0x4a07,-12.7662,2.85568E-06
0x46ad,-12.7663,2.8554E-06
0x3e8e,-12.7663,2.8554E-06
0x615c,-12.7664,2.85511E-06
0x1ae4,-12.7664,2.85511E-06
0x3eca,-12.7668,2.85397E-06
0x5467,-12.7669,2.85368E-06
0x2fd2,-12.7669,2.85368E-06
0x5d3b,-12.7672,2.85283E-06
0x3ec6,-12.7676,2.85169E-06
0x1b88,-12.7677,2.8514E-06
0x4eb8,-12.7684,2.84941E-06
0x72b8,-12.7695,2.84627E-06
0x3fe7,-12.77,2.84485E-06
0x6db8,-12.771,2.84201E-06
0x5ca8,-12.7713,2.84115E-06
0x4c6f,-12.7724,2.83803E-06
0x7176,-12.7725,2.83775E-06
0x4859,-12.7725,2.83775E-06
0x2fa3,-12.7731,2.83605E-06
0x3cd0,-12.7732,2.83576E-06
0x74ea,-12.7741,2.83321E-06
0x3baf,-12.7742,2.83293E-06
0x3c94,-12.7742,2.83293E-06
0x3ed3,-12.7746,2.83179E-06
0x1beb,-12.7748,2.83123E-06
0x1ee6,-12.7751,2.83038E-06
0x1fc9,-12.777,2.82501E-06
0x794a,-12.7771,2.82472E-06
0x4bbf,-12.7778,2.82275E-06
0x4768,-12.7778,2.82275E-06
0x7daf,-12.7781,2.8219E-06
0x4662,-12.7781,2.8219E-06
0x6c87,-12.7784,2.82105E-06
0x2aa5,-12.7788,2.81993E-06
0x7467,-12.7789,2.81964E-06
0x3bea,-12.7789,2.81964E-06
0x0ea1,-12.779,2.81936E-06
0x1b8f,-12.7794,2.81823E-06
0x1785,-12.7797,2.81739E-06
0x7c1b,-12.7799,2.81683E-06
0x4d1a,-12.78,2.81654E-06
0x0785,-12.782,2.81092E-06
0x46ac,-12.7821,2.81064E-06
0x6ab2,-12.7828,2.80867E-06
0x2b8e,-12.7829,2.80839E-06
0x1bb5,-12.7832,2.80755E-06
0x5f17,-12.7834,2.80698E-06
0x2bca,-12.7834,2.80698E-06
0x49e3,-12.7834,2.80698E-06
0x4dbb,-12.7838,2.80586E-06
0x33a7,-12.7842,2.80474E-06
0x6c6f,-12.7844,2.80418E-06
0x6859,-12.7844,2.80418E-06
0x13e3,-12.7848,2.80306E-06
0x1a94,-12.7864,2.79858E-06
0x5474,-12.7867,2.79774E-06
0x5165,-12.7874,2.79578E-06
0x5244,-12.7874,2.79578E-06
0x5f21,-12.7881,2.79382E-06
0x472f,-12.7882,2.79354E-06
0x33e2,-12.7889,2.79159E-06
0x3ad1,-12.7889,2.79159E-06
0x4244,-12.7898,2.78908E-06
0x6768,-12.7898,2.78908E-06
0x6662,-12.7901,2.78824E-06
0x37ab,-12.7906,2.78685E-06
0x6aa9,-12.7912,2.78517E-06
0x23a4,-12.7918,2.7835E-06
0x3ee5,-12.7929,2.78044E-06
0x5660,-12.7929,2.78044E-06
0x0fe1,-12.793,2.78017E-06
0x17ab,-12.7931,2.77989E-06
0x5456,-12.7931,2.77989E-06
0x554c,-12.7934,2.77905E-06
0x7b1a,-12.7935,2.77878E-06
0x564b,-12.794,2.77739E-06
0x4a63,-12.7944,2.77628E-06
0x5d3a,-12.7945,2.776E-06
0x5355,-12.7947,2.77544E-06
0x69e3,-12.7954,2.7735E-06
0x2ea1,-12.7954,2.7735E-06
0x4456,-12.7954,2.7735E-06
0x454c,-12.7957,2.77267E-06
0x4eb9,-12.7958,2.77239E-06
0x6ab3,-12.7959,2.77211E-06
0x5c4b,-12.7962,2.77128E-06
0x798f,-12.7963,2.77101E-06
0x464b,-12.7964,2.77073E-06
0x1cd1,-12.7964,2.77073E-06
0x3bc6,-12.7968,2.76962E-06
0x4355,-12.797,2.76907E-06
0x0eb4,-12.7971,2.76879E-06
0x66ba,-12.7975,2.76768E-06
0x2990,-12.798,2.7663E-06
0x58a9,-12.7982,2.76575E-06
0x5848,-12.7982,2.76575E-06
0x63bc,-12.7983,2.76547E-06
0x4c49,-12.7984,2.76519E-06
0x3ab4,-12.7986,2.76464E-06
0x7474,-12.7987,2.76436E-06
0x5738,-12.7988,2.76409E-06
0x672a,-12.7988,2.76409E-06
0x71a8,-12.7992,2.76298E-06
0x7165,-12.7993,2.76271E-06
0x7244,-12.7994,2.76243E-06
0x43b7,-12.8003,2.75994E-06
0x5085,-12.8004,2.75967E-06
0x5222,-12.801,2.75801E-06
0x5497,-12.8014,2.75691E-06
0x6244,-12.8017,2.75608E-06
0x27a6,-12.8021,2.75498E-06
0x1fd5,-12.8024,2.75415E-06
0x4085,-12.8027,2.75333E-06
0x426a,-12.8029,2.75278E-06
0x71a3,-12.8031,2.75223E-06
0x5ca7,-12.8036,2.75085E-06
0x4497,-12.8037,2.75058E-06
0x1be6,-12.8044,2.74865E-06
0x7660,-12.8049,2.74728E-06
0x5328,-12.8049,2.74728E-06
0x0990,-12.8049,2.74728E-06
0x12e1,-12.805,2.747E-06
0x7456,-12.8051,2.74673E-06
0x754c,-12.8054,2.7459E-06
0x32a5,-12.8055,2.74563E-06
0x40b1,-12.8056,2.74536E-06
0x50b3,-12.8056,2.74536E-06
0x5c8a,-12.8057,2.74508E-06
0x764b,-12.806,2.74426E-06
0x0d94,-12.8061,2.74398E-06
0x6a63,-12.8063,2.74343E-06
0x7223,-12.8065,2.74289E-06
0x49e2,-12.8065,2.74289E-06
0x7355,-12.8066,2.74261E-06
0x2f97,-12.8069,2.74179E-06
0x6456,-12.8074,2.74042E-06
0x654c,-12.8077,2.7396E-06
0x4bbe,-12.8079,2.73905E-06
0x7c4b,-12.8081,2.7385E-06
0x0ba1,-12.8082,2.73823E-06
0x664b,-12.8083,2.73795E-06
0x2dd1,-12.8086,2.73713E-06
0x69b7,-12.8088,2.73658E-06
0x6355,-12.8089,2.73631E-06
0x4877,-12.8092,2.73549E-06
0x5593,-12.8095,2.73467E-06
0x3ecb,-12.81,2.7333E-06
0x7848,-12.8102,2.73276E-06
0x6c49,-12.8103,2.73248E-06
0x6c8b,-12.8105,2.73194E-06
0x5181,-12.8107,2.73139E-06
0x4593,-12.8118,2.72839E-06
0x52bb,-12.812,2.72784E-06
0x6888,-12.8126,2.72621E-06
0x4181,-12.813,2.72511E-06
0x5075,-12.8142,2.72185E-06
0x6e0d,-12.8147,2.72049E-06
0x626a,-12.8149,2.71994E-06
0x6b2b,-12.815,2.71967E-06
0x3684,-12.8157,2.71777E-06
0x7080,-12.8162,2.71641E-06
0x4aa8,-12.8162,2.71641E-06
0x525e,-12.8166,2.71532E-06
0x16f0,-12.8168,2.71478E-06
0x7d39,-12.8172,2.71369E-06
0x568d,-12.8176,2.71261E-06
0x2f9b,-12.8177,2.71234E-06
0x2684,-12.818,2.71152E-06
0x4a50,-12.8183,2.71071E-06
0x63bd,-12.8183,2.71071E-06
0x39b0,-12.8184,2.71044E-06
0x69e2,-12.8185,2.71017E-06
0x6080,-12.8185,2.71017E-06
0x4d6e,-12.8186,2.7099E-06
0x425e,-12.8189,2.70908E-06
0x468d,-12.8199,2.70638E-06
0x51a9,-12.8199,2.70638E-06
0x515f,-12.8205,2.70475E-06
0x4763,-12.8206,2.70448E-06
0x19b0,-12.8208,2.70394E-06
0x5952,-12.821,2.7034E-06
0x6877,-12.8212,2.70286E-06
0x489a,-12.8212,2.70286E-06
0x5465,-12.8221,2.70043E-06
0x3be5,-12.8221,2.70043E-06
0x6f16,-12.8225,2.69935E-06
0x0ea7,-12.8227,2.69881E-06
0x415f,-12.8228,2.69854E-06
0x487c,-12.8232,2.69746E-06
0x53bf,-12.8233,2.69719E-06
0x4db8,-12.8234,2.69692E-06
0x4986,-12.824,2.6953E-06
0x2ba1,-12.8246,2.69369E-06
0x0f9b,-12.8246,2.69369E-06
0x2b95,-12.8254,2.69153E-06
0x537a,-12.8259,2.69019E-06
0x7075,-12.8262,2.68938E-06
0x5887,-12.8263,2.68911E-06
0x2bcb,-12.8265,2.68857E-06
0x75a2,-12.8267,2.68804E-06
0x1ed4,-12.8274,2.68615E-06
0x725e,-12.8286,2.68293E-06
0x5361,-12.8288,2.6824E-06
0x6a50,-12.8302,2.67864E-06
0x43b6,-12.8304,2.67811E-06
0x6d6e,-12.8305,2.67784E-06
0x5f36,-12.8307,2.6773E-06
0x625e,-12.8309,2.67677E-06
0x78a8,-12.8309,2.67677E-06
0x6e01,-12.831,2.6765E-06
0x3e96,-12.8322,2.67329E-06
0x7e36,-12.8323,2.67302E-06
0x715f,-12.8324,2.67276E-06
0x6763,-12.8325,2.67249E-06
0x4376,-12.8326,2.67222E-06
0x7952,-12.833,2.67115E-06
0x568c,-12.8334,2.67009E-06
0x2fe4,-12.834,2.66848E-06
0x7465,-12.834,2.66848E-06
0x615f,-12.8348,2.66635E-06
0x5853,-12.8348,2.66635E-06
0x58ba,-12.8349,2.66608E-06
0x687c,-12.8351,2.66555E-06
0x4ab2,-12.8352,2.66528E-06
0x3ed2,-12.8354,2.66475E-06
0x71b7,-12.8355,2.66448E-06
0x468c,-12.8357,2.66395E-06
0x36e3,-12.8363,2.66235E-06
0x5e00,-12.8366,2.66156E-06
0x78a6,-12.8374,2.65943E-06
0x64a1,-12.8375,2.65916E-06
0x737a,-12.8379,2.6581E-06
0x3df1,-12.8381,2.65757E-06
0x7e11,-12.8387,2.65597E-06
0x5b01,-12.839,2.65517E-06
0x570f,-12.8395,2.65385E-06
0x2fd4,-12.8396,2.65358E-06
0x06a4,-12.8397,2.65332E-06
0x5e2d,-12.8401,2.65226E-06
0x4d19,-12.8406,2.65093E-06
0x7c1a,-12.8407,2.65067E-06
0x52b8,-12.8407,2.65067E-06
0x7361,-12.8408,2.6504E-06
0x4e7a,-12.8412,2.64934E-06
0x470f,-12.8418,2.64775E-06
0x16b4,-12.8426,2.64563E-06
0x4aa9,-12.8436,2.64299E-06
0x632e,-12.844,2.64193E-06
0x5d6b,-12.8442,2.6414E-06
0x4d67,-12.8443,2.64114E-06
0x6376,-12.8446,2.64035E-06
0x5c50,-12.8448,2.63982E-06
0x3384,-12.8449,2.63956E-06
0x494b,-12.8456,2.63771E-06
0x1780,-12.8462,2.63613E-06
0x547b,-12.8465,2.63534E-06
0x7853,-12.8467,2.63481E-06
0x3ae4,-12.8472,2.63349E-06
0x2384,-12.8472,2.63349E-06
0x485b,-12.8478,2.63191E-06
0x6e0c,-12.8482,2.63086E-06
0x4ab3,-12.8483,2.6306E-06
0x0780,-12.8485,2.63007E-06
0x3981,-12.8486,2.62981E-06
0x6d18,-12.8488,2.62928E-06
0x4c6c,-12.8491,2.62849E-06
0x46ba,-12.8499,2.62639E-06
0x416c,-12.8503,2.62534E-06
0x5d8f,-12.851,2.6235E-06
0x472a,-12.8512,2.62298E-06
0x739c,-12.8513,2.62272E-06
0x5397,-12.8517,2.62167E-06
0x6db9,-12.8519,2.62114E-06
0x0ba7,-12.8519,2.62114E-06
0x70b2,-12.8527,2.61905E-06
0x4f27,-12.8527,2.61905E-06
0x6e7a,-12.8532,2.61774E-06
0x53be,-12.8534,2.61721E-06
0x4e26,-12.8534,2.61721E-06
0x639c,-12.8536,2.61669E-06
0x4397,-12.854,2.61564E-06
0x2a8a,-12.8543,2.61486E-06
0x4f2c,-12.8545,2.61434E-06
0x3d93,-12.8546,2.61408E-06
0x6e27,-12.855,2.61303E-06
0x3786,-12.8551,2.61277E-06
0x3beb,-12.8555,2.61172E-06
0x1981,-12.8555,2.61172E-06
0x5c1b,-12.8556,2.61146E-06
0x3ee6,-12.8559,2.61068E-06
0x5e2c,-12.8559,2.61068E-06
0x7d6b,-12.8562,2.6099E-06
0x6d67,-12.8563,2.60964E-06
0x69b6,-12.8566,2.60885E-06
0x7c50,-12.8568,2.60833E-06
0x4e1e,-12.8574,2.60677E-06
0x2786,-12.8574,2.60677E-06
0x694b,-12.8576,2.60625E-06
0x3fc9,-12.8578,2.60572E-06
0x747b,-12.8585,2.6039E-06
0x4769,-12.8587,2.60338E-06
0x72ba,-12.859,2.6026E-06
0x685b,-12.8598,2.60052E-06
0x788a,-12.8608,2.59792E-06
0x1fc8,-12.861,2.5974E-06
0x6c6c,-12.861,2.5974E-06
0x0a8a,-12.8612,2.59688E-06
0x0ee0,-12.8612,2.59688E-06
0x1d93,-12.8616,2.59584E-06
0x7cab,-12.8619,2.59506E-06
0x7dae,-12.862,2.5948E-06
0x616c,-12.8623,2.59402E-06
0x6c86,-12.8623,2.59402E-06
0x0f96,-12.8633,2.59143E-06
0x6f22,-12.8634,2.59117E-06
0x64b2,-12.8636,2.59065E-06
0x6f00,-12.8638,2.59014E-06
0x4d74,-12.8641,2.58936E-06
0x3780,-12.8643,2.58884E-06
0x7e1d,-12.8646,2.58807E-06
0x33e3,-12.8655,2.58574E-06
0x6f17,-12.8657,2.58522E-06
0x65be,-12.8659,2.5847E-06
0x1e8e,-12.8664,2.58341E-06
0x3890,-12.8665,2.58315E-06
0x2780,-12.8666,2.58289E-06
0x5080,-12.8669,2.58212E-06
0x53da,-12.8673,2.58109E-06
0x4b2b,-12.8674,2.58083E-06
0x7d38,-12.8677,2.58005E-06
0x5d43,-12.868,2.57928E-06
0x16a7,-12.8682,2.57876E-06
0x1af0,-12.8686,2.57773E-06
0x03a4,-12.8689,2.57696E-06
0x5b1a,-12.8692,2.57619E-06
0x4080,-12.8692,2.57619E-06
0x0fc7,-12.8694,2.57567E-06
0x43da,-12.8696,2.57516E-06
0x5ca6,-12.8699,2.57438E-06
0x3fbb,-12.8702,2.57361E-06
0x51a8,-12.8704,2.5731E-06
0x6769,-12.8706,2.57258E-06
0x739d,-12.8713,2.57078E-06
0x1db5,-12.8714,2.57053E-06
0x7f10,-12.8714,2.57053E-06
0x4cf8,-12.8714,2.57053E-06
0x4c9d,-12.8726,2.56744E-06
0x0ad0,-12.8726,2.56744E-06
0x1fbb,-12.8726,2.56744E-06
0x1890,-12.8735,2.56513E-06
0x0aa5,-12.8735,2.56513E-06
0x639d,-12.8737,2.56462E-06
0x2fe1,-12.8738,2.56436E-06
0x547a,-12.8739,2.56411E-06
0x3aaa,-12.8742,2.56334E-06
0x51a3,-12.8743,2.56308E-06
0x1c94,-12.8746,2.56231E-06
0x3e97,-12.8754,2.56026E-06
0x7e37,-12.8754,2.56026E-06
0x6d74,-12.876,2.55873E-06
0x0aa0,-12.8764,2.55771E-06
0x1aaa,-12.8766,2.55719E-06
0x3cd1,-12.8771,2.55592E-06
0x5223,-12.8777,2.55438E-06
0x4a2e,-12.8782,2.55311E-06
0x2f9a,-12.8785,2.55234E-06
0x5d71,-12.8787,2.55183E-06
0x07a6,-12.8789,2.55132E-06
0x3eae,-12.8789,2.55132E-06
0x73da,-12.8793,2.5503E-06
0x6a2f,-12.8798,2.54902E-06
0x7d43,-12.88,2.54851E-06
0x798e,-12.8802,2.548E-06
0x63da,-12.8816,2.54444E-06
0x7f20,-12.8817,2.54419E-06
0x7627,-12.8817,2.54419E-06
0x5396,-12.8818,2.54393E-06
0x7091,-12.8819,2.54368E-06
0x2d80,-12.8823,2.54266E-06
0x7e21,-12.8824,2.54241E-06
0x0b8e,-12.883,2.54088E-06
0x3fd5,-12.8831,2.54063E-06
0x71b6,-12.8833,2.54012E-06
0x6cf8,-12.8834,2.53986E-06
0x4396,-12.8841,2.53809E-06
0x6091,-12.8842,2.53783E-06
0x6cbe,-12.8843,2.53758E-06
0x3be6,-12.8851,2.53555E-06
0x0f9a,-12.8855,2.53454E-06
0x0ea2,-12.8858,2.53378E-06
0x32e1,-12.8858,2.53378E-06
0x747a,-12.8858,2.53378E-06
0x4c8b,-12.8862,2.53276E-06
0x4275,-12.8863,2.53251E-06
0x3cb4,-12.8869,2.53099E-06
0x17e4,-12.8873,2.52998E-06
0x1baf,-12.8875,2.52947E-06
0x5e16,-12.888,2.52821E-06
0x4888,-12.8883,2.52745E-06
0x499f,-12.8883,2.52745E-06
0x4c9c,-12.8884,2.5272E-06
0x5d39,-12.8884,2.5272E-06
0x0d80,-12.8892,2.52518E-06
0x44a1,-12.8899,2.52341E-06
0x0be0,-12.8904,2.52215E-06
0x1ff5,-12.8906,2.52164E-06
0x7d71,-12.8907,2.52139E-06
0x1684,-12.891,2.52063E-06
0x5f37,-12.8915,2.51937E-06
0x4975,-12.8916,2.51912E-06
0x4f2d,-12.8922,2.51761E-06
0x53db,-12.8924,2.51711E-06
0x0ec5,-12.8924,2.51711E-06
0x5886,-12.8926,2.5166E-06
0x2aa0,-12.8928,2.5161E-06
0x50ea,-12.8929,2.51585E-06
0x0684,-12.8933,2.51484E-06
0x3a95,-12.894,2.51308E-06
0x1ab4,-12.8945,2.51183E-06
0x43db,-12.8947,2.51133E-06
0x6e2b,-12.8954,2.50957E-06
0x789d,-12.8959,2.50831E-06
0x730e,-12.897,2.50556E-06
0x13a7,-12.8974,2.50455E-06
0x2a8b,-12.8974,2.50455E-06
0x36f0,-12.8975,2.5043E-06
0x3fba,-12.8975,2.5043E-06
0x5067,-12.8977,2.5038E-06
0x55a2,-12.8979,2.5033E-06
0x7e1c,-12.8981,2.5028E-06
0x5727,-12.8982,2.50255E-06
0x6275,-12.8983,2.5023E-06
0x4cf9,-12.8988,2.50105E-06
0x5626,-12.8989,2.5008E-06
0x630e,-12.8993,2.4998E-06
0x4d65,-12.8995,2.4993E-06
0x0fe2,-12.8998,2.49855E-06
0x1fba,-12.9,2.49805E-06
0x572c,-12.9,2.49805E-06
0x49fa,-12.9013,2.4948E-06
0x66bb,-12.9015,2.49431E-06
0x2991,-12.902,2.49306E-06
0x58a8,-12.9021,2.49281E-06
0x2ea2,-12.9021,2.49281E-06
0x5879,-12.9023,2.49231E-06
0x3da0,-12.9026,2.49156E-06
0x4d4a,-12.9028,2.49107E-06
0x486f,-12.9032,2.49007E-06
0x5770,-12.9035,2.48932E-06
0x6975,-12.9035,2.48932E-06
0x447c,-12.9036,2.48907E-06
0x5671,-12.9042,2.48758E-06
0x4db9,-12.9043,2.48733E-06
0x73db,-12.9043,2.48733E-06
0x0a8b,-12.9044,2.48708E-06
0x70ea,-12.9049,2.48584E-06
0x1da0,-12.9051,2.48534E-06
0x722f,-12.9065,2.48187E-06
0x5356,-12.9065,2.48187E-06
0x63db,-12.9066,2.48162E-06
0x4e01,-12.9068,2.48112E-06
0x3ed4,-12.9081,2.4779E-06
0x6b26,-12.9086,2.47666E-06
0x4356,-12.9088,2.47616E-06
0x79af,-12.9089,2.47592E-06
0x0991,-12.9089,2.47592E-06
0x65bf,-12.9091,2.47542E-06
0x6887,-12.9092,2.47517E-06
0x7067,-12.9097,2.47394E-06
0x4858,-12.9099,2.47344E-06
0x6b1b,-12.9101,2.47295E-06
0x6cf9,-12.9107,2.47146E-06
0x74be,-12.911,2.47072E-06
0x6d65,-12.9114,2.46973E-06
0x7b1c,-12.9122,2.46776E-06
0x7a0d,-12.9124,2.46727E-06
0x69fa,-12.9133,2.46505E-06
0x3e8f,-12.9134,2.4648E-06
0x7d13,-12.9135,2.46455E-06
0x487e,-12.9135,2.46455E-06
0x2d95,-12.9137,2.46406E-06
0x33b0,-12.9137,2.46406E-06
0x769a,-12.9137,2.46406E-06
0x5a70,-12.9141,2.46307E-06
0x7879,-12.9142,2.46283E-06
0x5e11,-12.9144,2.46234E-06
0x49fb,-12.9144,2.46234E-06
0x6d4a,-12.9147,2.4616E-06
0x5951,-12.9148,2.46135E-06
0x5748,-12.9148,2.46135E-06
0x4c51,-12.915,2.46086E-06
0x0ba2,-12.915,2.46086E-06
0x686f,-12.9152,2.46037E-06
0x770a,-12.9153,2.46012E-06
0x7770,-12.9154,2.45988E-06
0x3d92,-12.9154,2.45988E-06
0x5642,-12.9155,2.45963E-06
0x647c,-12.9156,2.45938E-06
0x1ef4,-12.9156,2.45938E-06
0x4f22,-12.9158,2.45889E-06
0x44b2,-12.9159,2.45865E-06
0x669a,-12.916,2.4584E-06
0x13b0,-12.9161,2.45815E-06
0x7671,-12.9161,2.45815E-06
0x5c1a,-12.9164,2.45742E-06
0x74b9,-12.9168,2.45643E-06
0x4748,-12.9171,2.4557E-06
0x5d8e,-12.9173,2.45521E-06
0x670a,-12.9176,2.45447E-06
0x4642,-12.9178,2.45398E-06
0x4e1f,-12.9182,2.453E-06
0x499e,-12.9184,2.45251E-06
0x7356,-12.9184,2.45251E-06
0x759e,-12.9189,2.45128E-06
0x12a5,-12.9191,2.45079E-06
0x1384,-12.9202,2.4481E-06
0x6356,-12.9208,2.44663E-06
0x659e,-12.9213,2.4454E-06
0x0bc5,-12.9216,2.44467E-06
